turkish;0.0000;0.3070;26.0936;14.4282;0.3837;43.5917;14.1980;0.9977;130.0236
turkish;0.0000;0.0879;28.5086;13.7416;0.1172;43.7738;13.5365;0.2344;124.0564
turkish;0.6490;1.3908;27.3992;13.2592;0.7881;43.3009;12.9346;0.2782;124.8000
turkish;0.0000;0.0000;28.2252;12.9007;0.0000;45.4261;12.9007;0.5473;127.2393
turkish;0.0000;0.0738;26.7159;14.3173;0.5166;43.7638;14.5387;0.0738;128.8623
turkish;0.0000;0.3891;22.5681;15.8560;0.4864;43.7743;16.1479;0.7782;134.7958
turkish;0.0000;0.0000;21.9169;16.7560;0.0000;44.5040;16.4879;0.3351;137.5412
turkish;0.0000;0.1497;24.2515;17.5150;0.1497;40.1198;17.2156;0.5988;125.4587
turkish;0.0000;0.0000;27.0903;14.3813;0.0000;44.4816;13.5452;0.5017;127.9012
turkish;0.0000;0.0499;27.2092;13.2302;0.0499;45.4319;13.2801;0.7489;130.1101
turkish;0.0000;0.1168;27.5701;13.5514;0.1168;45.2103;13.4346;0.0000;128.2243
turkish;0.0000;0.0955;27.0296;14.3266;0.0955;44.7947;13.6581;0.0000;127.9240
turkish;0.0000;0.4691;26.3487;13.8389;0.4691;43.9406;13.7608;1.1728;135.6589
turkish;0.0000;0.4142;27.5602;13.4036;0.4142;44.5783;13.3660;0.2636;128.6513
turkish;0.0000;0.0000;24.8655;14.4650;0.0000;45.4274;13.6880;1.5541;135.0419
turkish;0.0000;0.0000;26.2700;14.5138;0.0000;43.8316;15.3846;0.0000;130.1205
turkish;0.0000;0.0645;24.3950;15.7470;0.0645;43.8851;15.6825;0.1613;132.9837
turkish;0.0000;1.3729;24.6568;14.1680;1.3729;42.5590;15.4311;0.4393;132.0108
turkish;0.0000;0.2845;24.4666;15.7895;0.4267;42.5320;15.7895;0.7112;129.8851
turkish;0.0000;0.2655;27.3956;13.3961;0.1931;44.7743;13.5650;0.4103;128.2518
turkish;0.0000;0.3613;25.2710;15.0771;0.3768;43.0908;15.1121;0.7109;131.5996
turkish;0.0000;0.7067;26.8551;13.0742;0.7067;44.8763;13.0742;0.7067;129.1209
turkish;0.0000;0.3988;26.9192;13.9581;0.3988;42.8714;14.0578;1.3958;133.6683
turkish;0.0000;0.2712;26.2373;13.0847;0.2712;46.0339;13.2881;0.8136;132.9399
turkish;0.0000;0.0763;25.9542;14.4275;0.1527;44.8092;14.5420;0.0382;130.4745
turkish;0.0000;0.0882;24.9486;15.2806;0.0882;44.2845;14.8986;0.4114;131.0264
turkish;0.0000;0.2912;26.5391;14.1431;0.0832;44.8835;13.8103;0.2496;130.9589
turkish;0.0000;0.9804;22.8610;16.1765;0.9804;42.0232;16.3547;0.6239;133.3088
turkish;0.0000;0.1212;25.8586;14.8687;0.0808;44.1616;14.7071;0.2020;131.5115
turkish;0.0000;0.7147;26.5757;14.1001;0.7797;43.2099;14.0351;0.5848;128.5263
turkish;0.0000;0.0000;27.2542;13.0413;0.0509;46.0520;13.3979;0.2038;132.0364
turkish;0.0000;0.2833;26.5345;14.6364;0.2833;44.0982;13.7866;0.3777;131.9938
turkish;0.0000;0.0000;20.9479;16.9668;0.0948;44.1706;17.7251;0.0948;139.4081
turkish;0.0000;0.5136;25.3852;14.5268;0.5136;43.7638;14.7469;0.5503;133.3135
turkish;0.0000;0.4246;26.1146;15.7113;0.4246;41.8259;15.4989;0.0000;122.5080
turkish;0.0000;0.0522;25.9927;15.2299;0.0261;43.3386;15.0993;0.2612;129.2600
turkish;0.0000;0.2251;23.6309;15.9040;0.2251;44.0360;15.7539;0.2251;132.7771
turkish;0.0000;0.0000;25.6552;14.6207;0.0000;44.4828;14.4138;0.8276;133.4088
turkish;0.0000;0.0000;25.4316;15.1394;0.0664;44.0903;14.6746;0.5976;131.8670
turkish;0.0000;0.0457;24.9886;15.4408;0.0914;43.8100;15.1211;0.5025;131.9228
turkish;0.0000;0.2386;25.0497;15.5865;0.2783;43.3797;15.2286;0.2386;131.9270
turkish;0.0000;0.0825;25.4230;14.7338;0.0825;44.1189;14.6100;0.9492;134.9440
turkish;0.0000;0.4301;26.2007;14.6237;0.4301;43.6559;14.5520;0.1075;127.4499
turkish;0.0000;0.3540;28.5841;12.7434;0.5310;43.7168;13.1858;0.8850;127.8237
turkish;0.0000;0.1012;26.1559;13.6686;0.2700;45.5619;12.9598;1.2825;135.2402
turkish;0.0000;0.1851;27.6030;13.3966;0.2082;43.8454;14.4378;0.3239;130.4836
turkish;0.0000;0.4794;27.8044;12.1764;0.5273;45.0623;12.7996;1.1505;132.1786
turkish;0.0000;0.0000;26.1364;14.7159;0.0000;44.5455;14.5455;0.0568;130.1676
turkish;0.0000;0.1778;23.7333;16.6222;0.1778;42.4000;16.8000;0.0889;130.7132
turkish;0.0000;0.0978;27.2727;13.1965;0.0978;45.6989;13.2454;0.3910;130.4625
turkish;0.0000;0.2091;27.3944;13.9272;0.2928;44.0402;13.8854;0.2509;126.8824
turkish;0.0000;0.1844;23.0486;16.6564;0.1844;43.5771;16.0418;0.3073;135.2372
turkish;0.0000;0.3158;26.2105;14.0000;0.4211;44.0000;14.4211;0.6316;130.8998
turkish;0.0000;0.5255;23.8571;15.7120;0.5780;42.6695;15.6069;1.0510;137.1674
turkish;0.0000;0.2311;23.2666;16.6410;0.2311;43.4515;15.8706;0.3082;136.7960
turkish;0.0000;0.0000;25.8065;15.0335;0.0000;43.8831;15.0943;0.1826;128.9040
turkish;0.0000;0.2481;27.7916;13.6476;0.2481;44.9132;12.9032;0.2481;131.2871
turkish;0.0000;0.1309;26.5271;13.7871;0.1309;45.5061;13.5253;0.3927;132.7364
turkish;0.0000;0.3986;25.9079;13.7290;0.3986;44.7298;14.5704;0.2657;133.4074
turkish;0.0000;0.7055;26.9400;13.4039;0.6614;44.2681;13.5362;0.4850;131.2093
turkish;0.0000;0.7358;26.8896;14.0468;0.4013;43.9465;13.7793;0.2007;127.6573
turkish;0.0000;0.0896;25.5824;14.8746;0.4256;43.9516;14.3593;0.7168;133.1994
turkish;0.0000;0.0000;23.9506;15.8519;0.0000;44.0988;15.8519;0.2469;133.0120
turkish;0.0000;0.2692;27.5236;13.7954;0.2692;44.0781;13.5262;0.5384;127.3201
turkish;0.0000;0.1819;24.7423;15.1607;0.1819;43.9660;15.1607;0.6064;133.1622
turkish;0.0000;0.8519;26.7366;13.6959;0.8519;41.8087;14.5478;1.5072;129.1221
turkish;0.0000;0.3716;26.9612;13.7903;0.3303;43.9306;13.5425;1.0735;129.5169
turkish;0.0000;0.5291;28.5126;13.4039;0.4703;43.7390;12.9924;0.3527;125.0454
turkish;0.0000;0.3800;27.9335;13.0166;0.2850;45.4157;12.8266;0.1425;126.9679
turkish;0.0000;0.6253;25.3856;15.4648;0.6253;42.7261;15.0896;0.0834;127.2258
turkish;0.0000;1.0638;27.3617;13.7021;1.0213;42.7660;13.9149;0.1702;123.9610
turkish;0.0000;0.2058;25.9259;14.8148;0.2058;42.3868;16.0494;0.4115;128.0645
turkish;0.0000;0.5194;23.3720;16.4602;0.3596;41.6700;17.4590;0.1598;128.8462
turkish;0.0000;0.9625;23.7729;15.3032;0.8662;43.5996;15.1107;0.3850;132.0242
turkish;0.0000;0.4785;27.0677;13.8072;0.4785;44.6343;13.3971;0.1367;128.6797
turkish;0.0000;0.5676;26.8685;13.4342;0.6623;44.2763;13.5289;0.6623;127.8020
turkish;0.0000;0.1185;25.8294;13.7441;0.1185;46.0900;14.0995;0.0000;132.2034
turkish;0.0000;0.4621;25.3822;13.9353;0.2844;45.3964;14.1486;0.3910;133.3714
turkish;0.0000;0.7058;25.3198;14.9978;0.6617;43.5377;14.3361;0.4411;130.2596
turkish;0.0270;0.6488;25.3041;14.3823;0.6759;44.5526;14.0038;0.4055;131.8951
turkish;0.0000;0.1229;24.3753;14.4203;0.0819;45.8828;14.6661;0.4506;136.0372
turkish;0.0000;0.2579;25.7569;13.7587;0.3140;45.2792;13.9717;0.6616;133.1603
turkish;0.0000;0.3320;24.2739;14.6058;0.2905;45.7261;14.4813;0.2905;136.1688
turkish;0.0000;0.9002;21.0311;16.6121;0.8183;43.1260;16.4484;1.0638;138.8140
turkish;0.0000;0.0000;30.3241;11.1111;0.0000;46.9907;10.8796;0.6944;127.9245
turkish;0.0000;0.5510;26.4463;12.9477;0.5510;45.1791;13.4986;0.8264;132.5893
turkish;0.2198;0.6593;24.3956;14.7253;0.2198;44.6154;14.5055;0.6593;132.3630
turkish;0.0000;0.5537;24.0310;15.2824;0.5537;43.9646;14.8394;0.7752;134.5486
turkish;0.0000;0.4914;24.3243;14.0049;0.4914;45.2088;14.2506;1.2285;138.7097
turkish;0.0000;0.6154;22.0000;15.0769;0.6154;45.0769;15.3846;1.2308;139.0000
turkish;0.2041;1.0204;24.6939;13.4694;0.8163;45.5102;13.8776;0.4082;133.8816
turkish;0.0000;0.7463;24.8756;14.6766;0.7463;41.2935;17.1642;0.4975;133.1967
turkish;0.0000;0.3769;25.8794;13.5678;0.5025;45.4774;13.7353;0.4606;131.9417
turkish;0.0000;0.5482;25.0000;13.9254;0.5482;45.5044;14.4737;0.0000;135.5311
turkish;0.0000;0.6102;23.2542;15.5254;0.6102;43.7966;15.3220;0.8814;135.4626
turkish;0.0000;0.0000;26.9054;13.6823;0.0000;44.9954;13.8659;0.5510;130.5185
turkish;0.0000;0.2984;23.3163;16.0273;0.3836;42.9668;16.0699;0.9378;132.3784
turkish;0.0000;1.1628;25.1938;14.3411;1.1628;42.6357;15.5039;0.0000;130.0000
turkish;0.0000;0.0000;26.8116;13.4058;0.0000;44.5652;14.4928;0.7246;130.2326
turkish;0.0000;0.0000;24.0066;15.3146;0.0000;43.7086;15.7285;1.2417;134.3542
turkish;0.0000;0.1837;25.5739;14.1414;0.1837;45.5923;14.0955;0.2296;132.4108
turkish;0.0000;0.0000;28.7854;12.3128;0.0000;46.0899;12.3128;0.4992;128.1843
turkish;0.0000;0.2799;26.9590;14.0858;0.4664;44.1231;13.8060;0.2799;125.3147
turkish;0.0000;0.8357;25.9053;14.2990;0.8357;43.6397;13.7419;0.7428;131.9940
turkish;0.0000;0.1714;26.1227;13.2671;0.4114;46.4518;13.4042;0.1714;132.5069
turkish;0.0000;0.0636;27.6081;12.7863;0.1272;46.0560;12.8499;0.5089;129.5163
turkish;0.3096;0.8256;23.8390;14.7059;1.2384;43.6533;14.5511;0.8772;133.1990
turkish;0.0000;0.2703;24.1892;14.5946;0.5405;44.0541;16.2162;0.1351;134.2105
turkish;0.0000;0.1292;26.4858;13.3075;0.0000;45.9948;13.8243;0.2584;133.2632
turkish;0.0000;1.0317;26.4286;13.6508;0.5556;44.0476;14.0476;0.2381;126.3670
turkish;0.0000;0.9082;26.6902;13.2694;0.7568;43.4914;14.5308;0.3532;128.2051
turkish;0.0000;0.1770;27.2566;13.8053;0.1770;44.9558;13.4513;0.1770;127.9006
turkish;0.0000;0.1695;28.8136;12.3729;0.1695;45.7627;12.2034;0.5085;132.8571
turkish;0.0000;0.7431;25.1277;14.0734;0.7896;45.0070;13.9805;0.2787;131.3175
turkish;0.0000;0.6920;29.4118;12.1107;0.6920;43.5986;12.8028;0.6920;124.4565
turkish;0.3610;0.3610;26.7148;14.0794;0.3610;44.0433;13.7184;0.3610;128.9941
turkish;0.0777;1.0101;25.2525;14.3745;0.9324;42.8904;14.2191;1.2432;131.2500
turkish;0.0000;0.0000;27.3038;13.3106;0.0000;45.7338;13.3106;0.3413;131.9767
turkish;0.1471;0.5147;25.7353;13.4559;0.3676;44.0441;14.0441;1.6912;132.6365
turkish;0.0000;0.7153;23.0329;14.7353;0.7153;44.9213;14.8784;1.0014;141.4815
turkish;0.0000;0.0000;26.5537;13.5593;0.0000;45.1977;14.1243;0.5650;132.6923
turkish;0.0000;1.3182;24.8007;14.6842;1.2876;41.9681;14.7149;1.2262;131.5149
turkish;0.0000;1.1186;26.1745;13.6465;1.1186;43.4004;14.0940;0.4474;129.0323
turkish;0.0000;0.1172;26.5533;14.4783;0.1172;44.0797;14.1266;0.5275;131.2741
turkish;0.0000;0.0327;25.8265;13.8789;0.0327;45.9574;13.7807;0.4910;132.5332
turkish;0.0000;1.4961;25.7480;13.7795;1.5748;42.7559;14.4094;0.2362;129.4187
turkish;0.0000;0.0000;24.8603;14.9907;0.0000;44.1341;15.7356;0.2793;133.9506
turkish;0.0000;0.6034;24.8674;14.6279;0.6217;44.8711;14.1159;0.2926;133.3142
turkish;0.0000;0.1672;24.2475;14.2977;0.0836;46.5719;14.3813;0.2508;136.6758
turkish;0.0000;0.0000;25.0000;16.3121;0.0000;44.6809;14.0071;0.0000;133.6957
turkish;0.0000;0.2737;21.3504;16.3321;0.2737;43.8869;16.7883;1.0949;144.5687
turkish;0.0000;0.0000;28.2282;12.6126;0.0000;45.9459;12.6126;0.6006;132.3383
turkish;0.0000;0.2674;29.6791;13.1016;0.0000;44.1176;11.7647;1.0695;129.2887
turkish;0.0000;0.3759;24.8120;13.6591;0.3759;44.8622;14.7870;1.1278;137.6812
turkish;0.0000;0.2119;24.3644;15.0424;0.2119;43.2203;15.6780;1.2712;134.5070
turkish;0.0000;0.3861;24.9678;15.1866;0.3861;43.7580;15.0579;0.2574;132.3591
turkish;0.0000;0.9819;26.1499;14.0052;0.3618;43.3592;15.1421;0.0000;127.9034
turkish;0.0000;0.6089;24.9928;14.8739;0.5219;43.8678;14.7869;0.3479;129.9513
turkish;0.0957;0.4785;25.4545;15.3110;0.1914;42.7751;14.9282;0.7656;128.2511
turkish;0.0000;0.0000;28.5294;12.0588;0.0000;46.4706;12.3529;0.5882;130.8458
turkish;0.0000;0.0000;25.2809;13.7079;0.0000;46.6292;13.9326;0.4494;137.5000
turkish;0.0000;0.0000;26.8523;13.2948;0.0525;46.1902;13.4524;0.1576;130.8984
turkish;0.0000;0.2160;24.4060;15.9827;0.2160;43.8445;15.3348;0.0000;131.8021
turkish;0.0000;0.3503;27.8459;11.7338;0.3503;46.0595;12.4343;1.2259;133.8798
turkish;0.0000;0.1037;25.1037;14.6266;0.0000;44.3983;15.4564;0.3112;134.2059
turkish;0.0000;0.2717;23.8225;15.2627;0.2717;44.8822;15.3986;0.0906;132.7915
turkish;0.0000;0.1721;25.6614;14.8204;0.3011;43.9449;14.7344;0.3657;130.8849
turkish;0.0000;0.1876;23.6398;15.9475;0.1876;43.7148;16.1351;0.1876;134.6032
turkish;0.0000;0.2595;25.8626;13.6183;0.2748;45.7557;13.6031;0.6260;133.9751
turkish;0.0000;0.2108;25.3864;14.0984;0.3044;45.9719;13.8173;0.2108;132.4982
turkish;0.0000;0.0631;24.5581;16.0354;0.0631;43.3712;15.9091;0.0000;131.6770
turkish;0.0000;0.1660;25.3112;14.9970;0.1304;43.6040;15.2697;0.5216;133.1623
turkish;0.0000;0.4616;26.1435;14.1838;0.3777;44.5237;14.1418;0.1679;130.4407
turkish;0.0000;0.2361;24.9705;15.1122;0.2361;44.2739;15.0531;0.1181;132.9868
turkish;0.0000;0.3472;27.4802;13.4921;0.3472;44.4940;13.7401;0.0992;127.8560
turkish;0.0000;0.4658;25.8540;14.2081;0.4658;44.3582;14.1563;0.4917;131.5988
turkish;0.0000;0.3096;26.3600;14.1088;0.3096;44.5820;14.2415;0.0885;129.6140
turkish;0.0000;0.1538;28.1538;12.7692;0.3077;46.4615;12.0000;0.1538;130.2885
turkish;0.0000;0.0729;27.8426;13.6297;0.0729;44.5335;13.6297;0.2187;128.0294
turkish;0.0000;0.0000;27.8296;13.3822;0.0666;44.8735;13.3822;0.4660;128.1150
turkish;0.0000;0.1191;24.6227;15.8856;0.1390;43.2288;15.6473;0.3574;131.0747
turkish;0.0000;0.6565;26.2582;14.0044;0.1459;43.6907;13.8585;1.3858;131.3033
turkish;0.0000;0.2672;26.0689;14.5487;0.2375;44.1805;14.5190;0.1781;130.3075
turkish;0.0000;0.3431;27.7873;12.1784;0.3431;46.8268;12.3499;0.1715;132.6705
turkish;0.0000;0.1733;23.0503;15.7712;0.1733;44.0208;16.1179;0.6932;138.9881
turkish;0.0000;0.1035;28.6565;13.0727;0.1035;44.9133;12.8915;0.2589;128.0880
turkish;0.0000;0.1517;27.3732;13.4157;0.1734;45.3186;13.2423;0.3251;130.9869
turkish;0.0000;0.1965;27.7014;12.7701;0.0000;46.3654;12.9666;0.0000;129.7125
turkish;0.0000;0.1075;27.1229;13.1494;0.0358;45.7542;13.5794;0.2508;131.6820
turkish;0.0000;0.0000;26.8537;13.8277;0.0000;45.4910;13.6273;0.2004;131.3531
turkish;0.0000;0.0000;28.2851;12.6949;0.2227;45.6570;12.9176;0.2227;128.3088
turkish;0.0000;0.3252;29.3496;12.4390;0.3252;45.1220;12.2764;0.1626;126.5604
turkish;0.0000;0.3738;25.0000;14.7841;0.4153;44.1030;15.1578;0.1661;134.1673
turkish;0.0000;0.2010;25.3601;14.1374;0.2010;45.2261;14.4724;0.4020;134.1477
turkish;0.0000;0.0000;25.8420;14.4599;0.1161;44.0186;15.2729;0.2904;131.0507
turkish;0.0000;0.1578;26.7228;13.5192;0.2104;44.5555;14.5713;0.2630;131.4927
turkish;0.0000;0.0000;26.2931;14.0805;0.0000;45.5460;13.9368;0.1437;130.8390
turkish;0.0000;0.0000;26.9406;13.5464;0.0000;45.6621;13.6986;0.1522;128.9352
turkish;0.0000;0.2017;26.9670;13.8534;0.2017;44.7882;13.7861;0.2017;129.9663
turkish;0.0000;0.2954;27.9173;12.4077;0.2954;46.0857;12.7031;0.2954;128.1818
turkish;0.0000;0.5017;27.5920;12.8763;0.5017;45.4849;12.8763;0.1672;126.8041
turkish;0.0000;0.6791;27.5042;12.2241;0.6791;46.1800;12.5637;0.1698;129.5213
turkish;0.0000;0.3044;24.8097;14.9163;0.3044;44.2922;15.2207;0.1522;131.3869
turkish;0.0000;0.2008;28.1124;12.8514;0.2008;45.5823;12.8514;0.2008;126.4984
turkish;0.0000;0.4175;27.5574;13.9875;0.4175;43.8413;13.6743;0.1044;127.1647
turkish;0.0000;0.0941;26.8109;13.6406;0.0470;45.4374;13.7817;0.1881;130.3846
turkish;0.0000;0.0000;30.0000;11.6071;0.0000;46.3393;11.7857;0.2679;125.8890
turkish;0.0000;0.4520;24.4068;15.5932;0.4520;43.3898;15.4802;0.2260;130.7130
turkish;0.0000;0.0000;25.9722;14.7222;0.0000;44.5833;14.7222;0.0000;130.4348
turkish;0.0000;0.1995;27.5931;13.9628;0.1995;44.0824;13.7633;0.1995;127.3118
turkish;0.0000;0.2425;26.9200;13.9854;0.2425;44.0582;13.7429;0.8084;129.0743
turkish;0.0000;0.2320;26.4501;13.8051;0.2320;45.4756;13.3411;0.4640;130.3085
turkish;0.0000;0.1371;26.7992;13.7766;0.1371;45.3050;13.5024;0.3427;130.3197
turkish;0.0000;0.0000;26.2186;14.3279;0.0000;45.0517;14.3279;0.0739;130.4922
turkish;0.0000;0.5063;26.5190;14.0506;0.4430;44.6203;13.6709;0.1899;129.1291
turkish;0.0000;0.7519;26.0652;13.7845;0.7519;44.8622;13.5338;0.2506;129.8684
turkish;0.0000;0.1696;26.5055;14.2918;0.1696;44.1476;14.6310;0.0848;130.4440
turkish;0.0000;0.6349;27.9365;13.0159;0.7407;44.4444;13.0159;0.2116;126.5517
turkish;0.0000;0.3333;25.8333;14.0000;0.3333;45.3333;14.0000;0.1667;132.3288
turkish;0.0000;0.5947;27.2727;13.1691;0.9346;44.8598;13.0841;0.0850;126.3780
turkish;0.0000;0.5800;24.5940;14.5012;0.6961;44.5476;14.9652;0.1160;131.5596
turkish;0.0000;0.1066;26.7591;13.5394;0.1066;44.9893;13.7527;0.7463;129.4702
turkish;0.0000;0.0000;25.9172;13.6991;0.0337;46.4153;13.8674;0.0673;134.9057
turkish;0.0000;0.3038;26.8354;13.7215;0.4557;44.6582;13.7215;0.3038;128.9809
turkish;0.0000;0.1589;26.5890;14.3008;0.1589;44.1737;14.1419;0.4767;130.4647
turkish;0.0000;0.0000;27.7186;13.5585;0.0000;44.7478;13.7436;0.2314;127.6657
turkish;0.0000;0.0463;25.7288;14.2064;0.0463;45.5807;14.3915;0.0000;131.7437
turkish;0.0000;0.0000;26.2500;14.0179;0.0000;45.4018;14.1071;0.2232;131.4388
turkish;0.0000;0.0000;26.4979;13.8430;0.0000;45.1446;14.4112;0.1033;132.1278
turkish;0.0000;0.2262;26.5676;13.8979;0.1616;44.8610;13.9625;0.3232;129.3721
turkish;0.0000;0.3612;25.5934;14.1383;0.2580;45.4076;13.9835;0.2580;131.0090
turkish;0.0000;0.4276;26.5558;13.5867;0.2375;44.6081;13.9192;0.6651;130.9924
turkish;0.0000;0.6832;26.8944;13.4783;0.6211;44.7205;13.5404;0.0621;126.6098
turkish;0.0000;0.2549;27.1878;13.7638;0.0000;44.4350;13.7638;0.5947;128.9073
turkish;0.0000;0.2921;26.1441;13.7780;0.1461;45.6183;13.7780;0.2434;130.8756
turkish;0.0000;0.1876;27.5380;13.2166;0.1668;45.2575;13.4668;0.1668;130.4258
turkish;0.0000;0.1688;26.8776;14.1772;0.1688;44.0506;14.2616;0.2954;129.2350
turkish;0.0000;0.0500;27.8500;13.0000;0.0500;45.8000;13.0000;0.2500;129.6837
turkish;0.0000;0.1221;23.9389;15.7863;0.1221;43.4504;16.0916;0.4885;135.8233
turkish;0.0000;0.5325;24.3876;15.0160;0.5325;44.9414;14.3770;0.2130;131.7957
turkish;0.0000;0.3171;25.3700;14.9049;0.3171;44.8203;14.1649;0.1057;130.8320
turkish;0.0000;0.2198;24.7619;15.3846;0.2198;44.1758;15.0916;0.1465;130.9386
turkish;0.0000;0.1373;27.6167;13.1523;0.1373;45.1175;13.4422;0.3967;130.1756
turkish;0.0000;0.2670;24.0320;16.0214;0.4005;42.3231;16.4219;0.5340;132.2148
turkish;0.0000;0.0404;26.2434;14.1124;0.0404;45.2082;14.2742;0.0809;131.4209
turkish;0.0000;0.1709;27.4300;13.8218;0.1816;44.6913;13.6082;0.0961;128.2091
turkish;0.0000;0.1638;27.4713;13.4821;0.1560;44.7687;13.5835;0.3745;128.5679
turkish;0.0000;0.2604;26.8630;13.8221;0.2504;44.7216;13.9123;0.1703;128.8052
turkish;0.0000;0.0501;26.3527;14.1283;0.0501;44.8397;14.1784;0.4008;130.5375
turkish;0.0000;0.0634;24.2232;16.0114;0.1585;43.3735;16.0114;0.1585;132.9154
turkish;0.0000;0.0410;26.6202;14.0279;0.0410;44.9549;14.1920;0.1231;130.0000
turkish;0.0000;0.1480;26.6469;14.3227;0.1480;44.4486;14.2857;0.0000;129.4082
turkish;0.0000;0.9379;24.7362;14.8300;0.8206;42.8488;15.6506;0.1758;132.9648
turkish;0.0000;1.0160;28.4470;12.4819;1.0160;44.4122;12.4819;0.1451;125.0569
turkish;0.0000;0.0950;27.5404;13.2004;0.1899;44.1595;13.5802;1.2346;132.5545
turkish;0.0000;0.1099;25.7859;14.9923;0.0659;43.7019;15.1022;0.2418;130.8818
turkish;0.0000;0.0671;26.2911;14.5540;0.1341;44.3997;14.4199;0.1341;131.7982
turkish;0.0000;0.5917;25.5283;14.7084;0.5917;43.6179;14.6238;0.3381;129.7003
turkish;0.0000;0.4233;26.7725;13.6508;0.4233;45.2910;13.4392;0.0000;129.6980
turkish;0.0000;0.6776;26.5247;13.3591;0.6776;45.4985;13.2623;0.0000;130.0151
turkish;0.0000;0.3115;26.9990;12.9803;0.3115;45.4829;13.0841;0.8307;131.3115
turkish;0.0000;0.3115;25.8567;13.8629;0.3115;45.6386;13.8629;0.1558;133.6761
turkish;0.0000;0.4343;27.5787;12.8122;0.4343;45.9283;12.8122;0.0000;128.8136
turkish;0.0000;0.2938;24.7796;14.4956;0.2938;44.8580;14.6915;0.5877;133.6463
turkish;0.0000;0.3210;27.2873;12.6806;0.3210;46.5490;12.6806;0.1605;131.5657
turkish;0.0000;0.3922;26.5686;13.5294;0.3922;44.9020;13.6275;0.5882;130.5684
turkish;0.0000;0.4444;26.4444;13.3333;0.4444;46.0000;13.3333;0.0000;130.6620
turkish;0.0000;0.0000;26.3728;14.2305;0.0000;46.0170;13.3024;0.0773;131.3487
turkish;0.0000;0.2603;25.6744;14.7184;0.1656;44.3209;14.6711;0.1893;131.3573
turkish;0.0000;0.3279;25.6967;14.3443;0.3279;44.6311;14.2213;0.4508;132.1499
turkish;0.0000;0.2488;27.0522;13.3085;0.3109;45.5846;13.3085;0.1866;130.5221
turkish;0.0000;0.3272;25.9817;14.8233;0.3599;43.5537;14.6924;0.2618;128.5197
turkish;0.0000;0.2730;24.9829;14.7782;0.3072;44.5734;14.8123;0.2730;132.7072
turkish;0.0000;0.3873;26.8784;13.5554;0.5422;44.8490;13.7878;0.0000;128.2950
turkish;0.0000;0.1757;26.1748;14.2732;0.2635;44.5762;14.4488;0.0878;130.3824
turkish;0.0000;0.3300;25.7151;14.4939;0.3300;44.2794;14.4389;0.4125;131.4438
turkish;0.0000;0.6415;27.0492;13.5780;0.7128;44.4405;13.5780;0.0000;128.2671
turkish;0.0000;0.6718;26.3916;13.6756;0.6718;44.9136;13.5317;0.1440;129.4515
turkish;0.0000;0.0000;27.5891;13.2560;0.0000;45.8989;13.0075;0.2486;131.7549
turkish;0.0000;0.0000;26.2376;14.1089;0.0000;45.0495;14.2533;0.3507;132.1404
turkish;0.0000;0.1875;26.6292;13.6896;0.2344;44.4913;13.6428;1.1252;132.9386
turkish;0.0000;0.2976;24.7024;15.5423;0.2976;43.7169;14.8810;0.5622;135.0028
turkish;0.0000;0.1786;25.4167;14.9405;0.1786;44.5238;14.5238;0.2381;132.1023
turkish;0.0000;0.1391;25.9388;14.1168;0.1391;44.9235;14.4645;0.2782;131.6027
turkish;0.0000;0.1404;25.5498;14.5063;0.1404;44.8760;14.7871;0.0000;131.9518
turkish;0.0000;0.3198;26.6525;14.6055;0.3198;42.8571;14.3923;0.8529;127.6817
turkish;0.0000;0.3708;27.7542;13.5064;0.3708;44.1208;13.6653;0.2119;126.5876
turkish;0.0000;0.5470;24.8633;14.5699;0.5470;44.8036;14.2218;0.4475;132.6002
turkish;0.0000;0.2115;25.8724;14.7339;0.1762;44.2721;14.4166;0.3172;130.8309
turkish;0.0000;0.1222;26.5281;14.4866;0.5501;44.4988;13.7531;0.0611;130.3271
turkish;0.0000;0.1499;23.8381;15.5922;0.1499;44.3778;15.7421;0.1499;134.8039
turkish;0.0000;0.3030;25.6566;14.0404;0.3030;43.4343;14.2424;2.0202;139.5082
turkish;0.0000;0.1808;28.7523;12.2061;0.1808;46.5642;12.0253;0.0904;130.1829
turkish;0.0000;0.2304;28.9171;12.5576;0.2880;45.3917;12.4424;0.1728;126.4545
turkish;0.0000;0.0567;25.5102;14.8526;0.0000;45.1247;14.3424;0.1134;132.5476
turkish;0.0000;0.0000;25.9952;14.3885;0.0000;45.2758;13.9568;0.3837;132.0152
turkish;0.0000;0.1635;25.2861;15.1499;0.0545;44.5777;14.4414;0.3270;132.5000
turkish;0.0000;0.4688;26.7708;14.5833;0.6250;43.0208;14.2188;0.3125;128.2353
turkish;0.0000;0.1805;25.8123;14.4404;0.1805;45.3069;14.0794;0.0000;130.4225
turkish;0.0000;0.5896;27.2406;13.3255;0.5896;44.5165;13.4434;0.2948;128.2173
turkish;0.0000;2.0994;24.6409;14.8066;1.9890;41.7680;14.2541;0.4420;130.1989
turkish;0.0000;0.0615;26.0763;14.0221;0.0615;45.6335;13.7146;0.4305;135.2098
turkish;0.0000;0.2762;26.2431;15.4006;0.2762;42.9558;14.8481;0.0000;130.4094
turkish;0.0000;0.0691;27.5052;12.7160;0.0691;45.3352;13.5453;0.7602;132.2185
turkish;0.0000;0.0000;25.8873;14.7182;0.0000;44.5720;14.5094;0.3132;131.5966
